DATE,DSWP1,DSWP2,DSWP3,DSWP4,DSWP5,DSWP7,DSWP10,DSWP30
2005/6/8,3.76,3.92,3.99,4.05,4.1,4.19,4.32,4.63
2005/6/9,3.81,3.98,4.06,4.11,4.17,4.25,4.38,4.69
2005/6/10,3.85,4.02,4.11,4.16,4.21,4.3,4.42,4.73
2005/6/13,3.86,4.05,4.15,4.21,4.28,4.37,4.49,4.8
2005/6/14,3.86,4.04,4.15,4.22,4.29,4.38,4.52,4.84
2005/6/15,3.87,4.07,4.17,4.24,4.3,4.4,4.55,4.88
2005/6/16,3.89,4.09,4.19,4.26,4.32,4.41,4.54,4.86
2005/6/17,3.87,4.05,4.14,4.2,4.26,4.36,4.49,4.8
2005/6/20,3.89,4.08,4.18,4.24,4.3,4.4,4.53,4.84
2005/6/21,3.88,4.04,4.13,4.19,4.24,4.33,4.46,4.76
2005/6/22,3.85,3.99,4.06,4.12,4.17,4.26,4.39,4.7
2005/6/23,3.84,3.97,4.03,4.09,4.14,4.23,4.36,4.69
2005/6/24,3.83,3.93,4,4.05,4.1,4.2,4.33,4.65
2005/6/27,3.82,3.92,3.98,4.03,4.08,4.17,4.3,4.62
2005/6/28,3.86,3.98,4.04,4.09,4.15,4.24,4.36,4.66
2005/6/29,3.86,3.96,4.03,4.08,4.13,4.23,4.35,4.65
2005/6/30,3.87,3.98,4.05,4.1,4.15,4.25,4.38,4.69
2005/7/1,3.96,4.06,4.12,4.17,4.23,4.32,4.44,4.74
2005/7/5,4,4.13,4.2,4.26,4.31,4.4,4.52,4.81
2005/7/6,4,4.13,4.2,4.25,4.3,4.38,4.5,4.79
2005/7/7,3.96,4.07,4.13,4.19,4.24,4.33,4.46,4.74
2005/7/8,4,4.12,4.19,4.24,4.29,4.38,4.49,4.78
2005/7/11,4.04,4.18,4.25,4.31,4.37,4.45,4.57,4.84
2005/7/12,4.03,4.17,4.25,4.3,4.35,4.44,4.55,4.84
2005/7/13,4.06,4.19,4.27,4.33,4.38,4.47,4.58,4.87
2005/7/14,4.07,4.2,4.28,4.33,4.39,4.48,4.59,4.87
2005/7/15,4.07,4.21,4.29,4.35,4.41,4.49,4.61,4.88
2005/7/18,4.09,4.24,4.31,4.37,4.42,4.5,4.62,4.88
2005/7/19,4.1,4.24,4.32,4.39,4.44,4.53,4.64,4.93
2005/7/20,4.12,4.28,4.36,4.42,4.48,4.56,4.67,4.94
2005/7/21,4.13,4.3,4.39,4.45,4.5,4.59,4.7,4.97
2005/7/22,4.11,4.28,4.36,4.41,4.47,4.55,4.66,4.93
2005/7/25,4.13,4.3,4.38,4.43,4.48,4.56,4.67,4.92
2005/7/26,4.14,4.32,4.4,4.46,4.5,4.58,4.69,4.94
2005/7/27,4.18,4.34,4.42,4.47,4.51,4.59,4.69,4.95
2005/7/28,4.18,4.35,4.42,4.47,4.51,4.58,4.67,4.91
2005/7/29,4.2,4.38,4.46,4.51,4.55,4.62,4.72,4.96
2005/8/1,4.23,4.41,4.49,4.56,4.61,4.68,4.78,5.01
2005/8/2,4.22,4.41,4.49,4.54,4.59,4.66,4.77,5.01
2005/8/3,4.23,4.4,4.48,4.53,4.57,4.65,4.75,4.99
2005/8/4,4.22,4.39,4.47,4.52,4.57,4.64,4.74,4.98
2005/8/5,4.27,4.48,4.57,4.62,4.67,4.74,4.83,5.05
2005/8/8,4.3,4.51,4.61,4.66,4.7,4.76,4.85,5.06
2005/8/9,4.31,4.53,4.62,4.68,4.73,4.79,4.88,5.09
2005/8/10,4.29,4.48,4.57,4.62,4.66,4.73,4.82,5.04
2005/8/11,4.31,4.49,4.57,4.63,4.67,4.74,4.82,5.04
2005/8/12,4.28,4.44,4.5,4.54,4.58,4.64,4.73,4.94
2005/8/15,4.29,4.45,4.51,4.55,4.58,4.64,4.72,4.93
2005/8/16,4.26,4.4,4.46,4.49,4.52,4.58,4.66,4.86
2005/8/17,4.27,4.42,4.47,4.5,4.54,4.6,4.68,4.89
2005/8/18,4.27,4.41,4.47,4.51,4.54,4.6,4.69,4.9
2005/8/19,4.29,4.43,4.48,4.51,4.55,4.61,4.69,4.9
2005/8/22,4.29,4.42,4.48,4.51,4.55,4.61,4.69,4.92
2005/8/23,4.27,4.38,4.43,4.47,4.5,4.56,4.64,4.87
2005/8/24,4.27,4.39,4.43,4.47,4.49,4.56,4.64,4.87
2005/8/25,4.27,4.38,4.43,4.45,4.49,4.54,4.62,4.84
2005/8/26,4.31,4.42,4.45,4.48,4.51,4.55,4.61,4.81
2005/8/29,4.29,4.41,4.44,4.46,4.48,4.53,4.6,4.8
2005/8/30,4.29,4.4,4.43,4.45,4.47,4.51,4.58,4.79
2005/8/31,4.16,4.22,4.26,4.28,4.31,4.37,4.46,4.71
2005/9/1,4.02,4.09,4.14,4.19,4.23,4.32,4.44,4.72
2005/9/2,4,4.1,4.16,4.21,4.26,4.34,4.46,4.75
2005/9/6,4.07,4.18,4.24,4.28,4.32,4.4,4.51,4.79
2005/9/7,4.11,4.21,4.28,4.32,4.37,4.45,4.57,4.86
2005/9/8,4.14,4.23,4.28,4.32,4.36,4.44,4.56,4.85
2005/9/9,4.14,4.23,4.28,4.31,4.35,4.43,4.53,4.82
2005/9/12,4.18,4.27,4.32,4.36,4.4,4.48,4.59,4.87
2005/9/13,4.16,4.24,4.28,4.31,4.34,4.43,4.54,4.83
2005/9/14,4.17,4.25,4.28,4.31,4.35,4.43,4.55,4.84
2005/9/15,4.16,4.25,4.3,4.34,4.39,4.48,4.61,4.91
2005/9/16,4.21,4.31,4.38,4.43,4.48,4.58,4.71,5.01
2005/9/19,4.24,4.32,4.38,4.42,4.47,4.56,4.69,4.99
2005/9/20,4.24,4.34,4.4,4.44,4.49,4.59,4.71,5
2005/9/21,4.27,4.34,4.38,4.41,4.44,4.51,4.62,4.9
2005/9/22,4.26,4.31,4.35,4.38,4.42,4.5,4.61,4.9
2005/9/23,4.29,4.36,4.41,4.44,4.48,4.58,4.66,4.93
2005/9/26,4.37,4.46,4.5,4.53,4.57,4.64,4.74,5
2005/9/27,4.4,4.48,4.52,4.55,4.59,4.66,4.76,5.02
2005/9/28,4.42,4.5,4.53,4.56,4.59,4.65,4.74,4.98
2005/9/29,4.43,4.5,4.54,4.56,4.59,4.65,4.74,4.99
2005/9/30,4.49,4.58,4.61,4.63,4.66,4.71,4.79,5.03
2005/10/3,4.52,4.62,4.66,4.69,4.72,4.78,4.86,5.1
2005/10/4,4.5,4.6,4.63,4.66,4.69,4.74,4.83,5.06
2005/10/5,4.5,4.59,4.62,4.65,4.68,4.73,4.81,5.03
2005/10/6,4.5,4.59,4.63,4.66,4.68,4.74,4.82,5.05
2005/10/7,4.52,4.62,4.66,4.69,4.72,4.78,4.86,5.08
2005/10/11,4.55,4.64,4.68,4.71,4.74,4.79,4.86,5.05
2005/10/12,4.56,4.66,4.69,4.73,4.76,4.81,4.89,5.11
2005/10/13,4.58,4.68,4.73,4.77,4.81,4.87,4.96,5.18
2005/10/14,4.56,4.67,4.72,4.76,4.8,4.86,4.95,5.19
2005/10/17,4.58,4.69,4.74,4.78,4.82,4.88,4.96,5.18
2005/10/18,4.57,4.67,4.72,4.76,4.81,4.87,4.96,5.18
2005/10/19,4.56,4.64,4.68,4.72,4.76,4.83,4.92,5.15
2005/10/20,4.6,4.68,4.73,4.77,4.8,4.87,4.96,5.19
2005/10/21,4.56,4.63,4.67,4.7,4.73,4.8,4.89,5.12
2005/10/24,4.59,4.65,4.69,4.72,4.75,4.81,4.89,5.12
2005/10/25,4.61,4.69,4.73,4.76,4.8,4.85,4.93,5.15
2005/10/26,4.68,4.78,4.84,4.88,4.92,4.98,5.07,5.29
2005/10/27,4.66,4.75,4.81,4.85,4.89,4.96,5.05,5.27
2005/10/28,4.68,4.77,4.82,4.86,4.9,4.96,5.05,5.28
2005/10/31,4.71,4.8,4.85,4.88,4.92,4.98,5.05,5.27
2005/11/1,4.73,4.83,4.88,4.92,4.96,5.01,5.1,5.3
2005/11/2,4.76,4.85,4.9,4.94,4.98,5.04,5.12,5.32
2005/11/3,4.79,4.89,4.95,5,5.05,5.1,5.19,5.39
2005/11/4,4.82,4.93,4.99,5.03,5.08,5.14,5.23,5.42
2005/11/7,4.8,4.91,4.96,5,5.04,5.1,5.18,5.38
2005/11/8,4.77,4.85,4.89,4.93,4.96,5.02,5.1,5.3
2005/11/9,4.81,4.9,4.95,4.99,5.02,5.08,5.16,5.37
2005/11/10,4.81,4.9,4.94,4.97,5.01,5.07,5.15,5.34
2005/11/14,4.82,4.9,4.94,4.97,5,5.05,5.13,5.31
2005/11/15,4.83,4.91,4.94,4.97,5,5.05,5.12,5.29
2005/11/16,4.8,4.85,4.87,4.9,4.92,4.97,5.04,5.23
2005/11/17,4.8,4.83,4.86,4.88,4.91,4.95,5.02,5.2
2005/11/18,4.79,4.82,4.85,4.88,4.91,4.96,5.04,5.22
2005/11/21,4.77,4.79,4.81,4.84,4.87,4.92,5,5.18
2005/11/22,4.79,4.8,4.82,4.85,4.88,4.93,5,5.19
2005/11/23,4.74,4.76,4.78,4.81,4.84,4.9,4.98,5.19
2005/11/25,4.74,4.75,4.77,4.8,4.83,4.89,4.98,5.19
2005/11/28,4.75,4.75,4.77,4.79,4.82,4.87,4.94,5.14
2005/11/29,4.79,4.8,4.82,4.85,4.88,4.92,5,5.2
2005/11/30,4.8,4.82,4.85,4.88,4.91,4.96,5.03,5.23
2005/12/1,4.83,4.87,4.89,4.92,4.95,4.99,5.06,5.25
2005/12/2,4.85,4.89,4.91,4.95,4.98,5.03,5.1,5.28
2005/12/5,4.87,4.91,4.94,4.97,5,5.05,5.11,5.3
2005/12/6,4.84,4.88,4.91,4.94,4.97,5.01,5.08,5.27
2005/12/7,4.83,4.87,4.9,4.93,4.96,5.01,5.08,5.27
2005/12/8,4.8,4.82,4.84,4.88,4.91,4.96,5.03,5.23
2005/12/9,4.84,4.86,4.89,4.93,4.96,5.01,5.08,5.27
2005/12/12,4.85,4.89,4.91,4.94,4.97,5.02,5.09,5.28
2005/12/13,4.86,4.89,4.91,4.94,4.97,5.01,5.08,5.27
2005/12/14,4.82,4.83,4.84,4.86,4.88,4.93,5,5.19
2005/12/15,4.82,4.85,4.87,4.9,4.92,4.97,5.04,5.22
2005/12/16,4.81,4.81,4.82,4.84,4.86,4.91,4.97,5.16
2005/12/19,4.82,4.83,4.84,4.86,4.89,4.92,4.98,5.16
2005/12/20,4.85,4.86,4.88,4.9,4.92,4.95,5.01,5.18
2005/12/21,4.87,4.89,4.9,4.92,4.95,4.98,5.03,5.2
2005/12/22,4.85,4.88,4.88,4.89,4.91,4.93,4.98,5.14
2005/12/23,4.84,4.84,4.84,4.86,4.87,4.9,4.95,5.11
2005/12/27,4.84,4.83,4.82,4.84,4.86,4.88,4.92,5.07
2005/12/28,4.82,4.79,4.79,4.8,4.82,4.84,4.88,5.03
2005/12/29,4.84,4.83,4.83,4.84,4.86,4.88,4.92,5.07
2005/12/30,4.84,4.83,4.83,4.84,4.86,4.88,4.92,5.05
2006/1/3,4.83,4.81,4.8,4.82,4.83,4.86,4.9,5.05
2006/1/4,4.79,4.76,4.76,4.78,4.8,4.84,4.9,5.08
2006/1/5,4.79,4.76,4.76,4.77,4.79,4.83,4.89,5.06
2006/1/6,4.81,4.78,4.78,4.8,4.81,4.85,4.9,5.08
2006/1/9,4.81,4.77,4.77,4.78,4.8,4.83,4.88,5.05
2006/1/10,4.83,4.81,4.8,4.82,4.83,4.86,4.92,5.08
2006/1/11,4.85,4.82,4.82,4.83,4.85,4.89,4.94,5.11
2006/1/12,4.85,4.82,4.82,4.83,4.85,4.88,4.93,5.09
2006/1/13,4.82,4.76,4.75,4.77,4.79,4.82,4.87,5.03
2006/1/17,4.82,4.76,4.74,4.75,4.77,4.81,4.86,5.02
2006/1/18,4.8,4.74,4.71,4.72,4.74,4.77,4.83,4.98
2006/1/19,4.83,4.77,4.75,4.76,4.78,4.81,4.87,5.01
2006/1/20,4.84,4.79,4.76,4.77,4.79,4.82,4.86,5
2006/1/23,4.84,4.78,4.76,4.77,4.8,4.83,4.88,5.03
2006/1/24,4.84,4.78,4.76,4.77,4.79,4.83,4.88,5.03
2006/1/25,4.88,4.83,4.82,4.83,4.86,4.9,4.95,5.1
2006/1/26,4.92,4.89,4.89,4.91,4.94,4.99,5.04,5.19
2006/1/27,4.92,4.9,4.89,4.92,4.94,4.98,5.04,5.18
2006/1/30,4.94,4.93,4.93,4.94,4.97,5.01,5.06,5.19
2006/1/31,4.93,4.91,4.91,4.93,4.95,4.99,5.04,5.17
2006/2/1,4.98,4.97,4.97,4.99,5.01,5.04,5.08,5.18
2006/2/2,5,4.99,4.99,5,5.02,5.05,5.08,5.18
2006/2/3,5.02,5.02,5.02,5.03,5.05,5.06,5.09,5.16
2006/2/6,5.04,5.02,5.02,5.02,5.04,5.05,5.07,5.11
2006/2/7,5.05,5.02,5.01,5.02,5.04,5.05,5.08,5.14
2006/2/8,5.05,5.02,5.01,5.02,5.04,5.06,5.08,5.14
2006/2/9,5.06,5.04,5.03,5.03,5.05,5.07,5.1,5.17
2006/2/10,5.07,5.04,5.02,5.02,5.03,5.04,5.06,5.09
2006/2/13,5.09,5.08,5.07,5.08,5.09,5.11,5.12,5.16
2006/2/14,5.1,5.08,5.07,5.08,5.09,5.11,5.13,5.16
2006/2/15,5.09,5.08,5.07,5.08,5.1,5.11,5.12,5.16
2006/2/16,5.1,5.09,5.08,5.09,5.1,5.11,5.12,5.17
2006/2/17,5.09,5.06,5.06,5.05,5.06,5.07,5.08,5.11
2006/2/21,5.11,5.08,5.08,5.08,5.08,5.09,5.09,5.11
2006/2/22,5.12,5.09,5.07,5.06,5.07,5.07,5.06,5.07
2006/2/23,5.14,5.12,5.11,5.1,5.1,5.1,5.1,5.11
2006/2/24,5.15,5.12,5.1,5.1,5.1,5.1,5.1,5.1
2006/2/27,5.15,5.13,5.11,5.1,5.1,5.1,5.1,5.09
2006/2/28,5.13,5.09,5.07,5.07,5.08,5.08,5.09,5.1
2006/3/1,5.12,5.09,5.07,5.07,5.08,5.09,5.11,5.13
2006/3/2,5.16,5.14,5.13,5.15,5.16,5.18,5.2,5.22
2006/3/3,5.18,5.17,5.16,5.18,5.2,5.21,5.23,5.25
2006/3/6,5.18,5.18,5.18,5.19,5.21,5.24,5.26,5.3
2006/3/7,5.2,5.21,5.21,5.23,5.25,5.27,5.3,5.33
2006/3/8,5.19,5.2,5.2,5.22,5.23,5.26,5.29,5.32
2006/3/9,5.19,5.19,5.2,5.21,5.23,5.26,5.29,5.32
2006/3/10,5.23,5.23,5.23,5.24,5.26,5.29,5.32,5.35
2006/3/13,5.23,5.22,5.23,5.24,5.26,5.29,5.32,5.36
2006/3/14,5.19,5.16,5.16,5.17,5.19,5.21,5.25,5.3
2006/3/15,5.17,5.15,5.14,5.16,5.18,5.22,5.27,5.35
2006/3/16,5.13,5.09,5.07,5.09,5.11,5.16,5.2,5.28
2006/3/17,5.14,5.08,5.06,5.08,5.11,5.15,5.21,5.3
2006/3/20,5.12,5.06,5.05,5.06,5.08,5.12,5.18,5.26
2006/3/21,5.18,5.14,5.13,5.14,5.16,5.2,5.25,5.32
2006/3/22,5.19,5.16,5.14,5.15,5.17,5.2,5.24,5.31
2006/3/23,5.21,5.19,5.17,5.19,5.2,5.23,5.26,5.32
2006/3/24,5.18,5.15,5.13,5.14,5.15,5.18,5.21,5.28
2006/3/27,5.17,5.15,5.13,5.14,5.16,5.19,5.23,5.3
2006/3/28,5.2,5.17,5.16,5.18,5.21,5.24,5.29,5.37
2006/3/29,5.24,5.23,5.23,5.25,5.27,5.3,5.33,5.41
2006/3/30,5.27,5.26,5.26,5.28,5.31,5.35,5.39,5.49
2006/3/31,5.28,5.27,5.26,5.27,5.3,5.33,5.39,5.49
2006/4/3,5.3,5.3,5.29,5.31,5.34,5.37,5.42,5.51
2006/4/4,5.29,5.27,5.26,5.28,5.3,5.34,5.39,5.48
2006/4/5,5.28,5.25,5.25,5.26,5.29,5.33,5.39,5.49
2006/4/6,5.29,5.27,5.27,5.29,5.32,5.37,5.44,5.55
2006/4/7,5.31,5.31,5.3,5.33,5.36,5.41,5.48,5.61
2006/4/10,5.34,5.34,5.34,5.36,5.39,5.44,5.51,5.63
2006/4/11,5.33,5.32,5.31,5.33,5.37,5.41,5.48,5.59
2006/4/12,5.34,5.33,5.33,5.35,5.38,5.42,5.49,5.61
2006/4/13,5.37,5.37,5.38,5.41,5.45,5.5,5.58,5.7
2006/4/17,5.35,5.35,5.36,5.4,5.44,5.49,5.56,5.69
2006/4/18,5.31,5.3,5.32,5.35,5.39,5.46,5.54,5.67
2006/4/19,5.32,5.3,5.32,5.36,5.4,5.48,5.57,5.71
2006/4/20,5.32,5.31,5.32,5.36,5.4,5.48,5.57,5.71
2006/4/21,5.33,5.32,5.33,5.37,5.41,5.48,5.57,5.71
2006/4/24,5.33,5.31,5.31,5.34,5.37,5.43,5.51,5.63
2006/4/25,5.37,5.37,5.37,5.41,5.45,5.51,5.59,5.71
2006/4/26,5.4,5.41,5.42,5.45,5.48,5.55,5.62,5.75
2006/4/27,5.35,5.35,5.37,5.41,5.44,5.51,5.6,5.75
2006/4/28,5.33,5.33,5.35,5.39,5.43,5.51,5.61,5.76
2006/5/1,5.36,5.37,5.39,5.42,5.47,5.55,5.64,5.79
2006/5/2,5.37,5.37,5.39,5.42,5.46,5.54,5.63,5.76
2006/5/3,5.4,5.41,5.43,5.47,5.52,5.59,5.69,5.83
2006/5/4,5.41,5.43,5.45,5.48,5.53,5.6,5.68,5.81
2006/5/5,5.39,5.39,5.41,5.44,5.48,5.55,5.64,5.77
2006/5/8,5.4,5.42,5.43,5.46,5.5,5.57,5.65,5.77
2006/5/9,5.4,5.42,5.43,5.46,5.5,5.56,5.64,5.76
2006/5/10,5.38,5.4,5.41,5.44,5.47,5.54,5.62,5.75
2006/5/11,5.42,5.44,5.46,5.48,5.52,5.59,5.67,5.79
2006/5/12,5.4,5.43,5.45,5.48,5.53,5.6,5.69,5.83
2006/5/15,5.39,5.42,5.44,5.48,5.52,5.6,5.69,5.83
2006/5/16,5.37,5.39,5.4,5.43,5.47,5.55,5.63,5.78
2006/5/17,5.42,5.44,5.46,5.5,5.54,5.61,5.7,5.84
2006/5/18,5.39,5.38,5.39,5.42,5.46,5.53,5.62,5.76
2006/5/19,5.4,5.39,5.39,5.41,5.44,5.5,5.57,5.69
2006/5/22,5.4,5.37,5.37,5.39,5.42,5.48,5.55,5.67
2006/5/23,5.42,5.41,5.42,5.44,5.47,5.54,5.62,5.74
2006/5/24,5.41,5.38,5.39,5.41,5.45,5.51,5.59,5.72
2006/5/25,5.4,5.37,5.38,5.4,5.44,5.5,5.58,5.71
2006/5/26,5.41,5.38,5.39,5.42,5.45,5.52,5.59,5.73
2006/5/30,5.42,5.41,5.42,5.45,5.48,5.55,5.63,5.77
2006/5/31,5.44,5.44,5.44,5.46,5.5,5.56,5.63,5.76
2006/6/1,5.48,5.47,5.48,5.5,5.53,5.59,5.65,5.77
2006/6/2,5.4,5.37,5.38,5.4,5.43,5.49,5.57,5.7
2006/6/5,5.4,5.37,5.37,5.39,5.42,5.48,5.55,5.7
2006/6/6,5.48,5.44,5.44,5.45,5.47,5.52,5.59,5.69
2006/6/7,5.49,5.45,5.45,5.46,5.49,5.53,5.58,5.7
2006/6/8,5.49,5.45,5.44,5.44,5.46,5.5,5.55,5.65
2006/6/9,5.5,5.44,5.43,5.44,5.46,5.49,5.54,5.62
2006/6/12,5.51,5.46,5.44,5.45,5.47,5.5,5.54,5.62
2006/6/13,5.5,5.44,5.42,5.43,5.45,5.48,5.52,5.61
2006/6/14,5.57,5.52,5.5,5.51,5.52,5.55,5.59,5.67
2006/6/15,5.64,5.59,5.58,5.59,5.61,5.63,5.68,5.74
2006/6/16,5.63,5.58,5.57,5.58,5.59,5.62,5.67,5.73
2006/6/19,5.67,5.63,5.62,5.64,5.65,5.68,5.72,5.79
2006/6/20,5.68,5.65,5.64,5.65,5.67,5.69,5.73,5.8
2006/6/21,5.68,5.65,5.63,5.64,5.66,5.68,5.72,5.79
2006/6/22,5.71,5.68,5.68,5.69,5.71,5.74,5.78,5.84
2006/6/23,5.74,5.72,5.71,5.72,5.74,5.76,5.81,5.86
2006/6/26,5.76,5.73,5.72,5.74,5.75,5.78,5.82,5.89
2006/6/27,5.74,5.7,5.69,5.7,5.72,5.75,5.79,5.86
2006/6/28,5.74,5.71,5.71,5.72,5.74,5.76,5.8,5.87
2006/6/29,5.75,5.72,5.72,5.73,5.75,5.77,5.81,5.88
2006/6/30,5.68,5.65,5.65,5.67,5.69,5.73,5.79,5.86
2006/7/3,5.68,5.64,5.63,5.65,5.66,5.7,5.76,5.84
2006/7/5,5.75,5.73,5.72,5.74,5.76,5.8,5.85,5.92
2006/7/6,5.74,5.7,5.69,5.71,5.72,5.75,5.8,5.87
2006/7/7,5.72,5.67,5.65,5.66,5.67,5.7,5.75,5.8
2006/7/10,5.71,5.66,5.64,5.66,5.68,5.71,5.76,5.83
2006/7/11,5.69,5.63,5.6,5.61,5.62,5.65,5.69,5.76
2006/7/12,5.71,5.65,5.63,5.64,5.66,5.69,5.73,5.79
2006/7/13,5.68,5.62,5.59,5.6,5.62,5.65,5.7,5.76
2006/7/14,5.64,5.57,5.56,5.57,5.59,5.63,5.68,5.75
2006/7/17,5.66,5.6,5.58,5.59,5.61,5.64,5.69,5.75
2006/7/18,5.69,5.64,5.62,5.63,5.66,5.69,5.73,5.8
2006/7/19,5.68,5.61,5.59,5.6,5.62,5.65,5.7,5.77
2006/7/20,5.64,5.55,5.53,5.54,5.55,5.59,5.63,5.71
2006/7/21,5.58,5.48,5.46,5.48,5.5,5.55,5.61,5.7
2006/7/24,5.61,5.52,5.49,5.5,5.52,5.56,5.61,5.69
2006/7/25,5.63,5.54,5.52,5.53,5.55,5.59,5.64,5.72
2006/7/26,5.63,5.55,5.52,5.53,5.55,5.59,5.64,5.72
2006/7/27,5.59,5.49,5.47,5.47,5.5,5.54,5.6,5.69
2006/7/28,5.55,5.44,5.41,5.42,5.45,5.5,5.56,5.65
2006/7/31,5.54,5.43,5.41,5.42,5.44,5.5,5.56,5.66
2006/8/1,5.54,5.42,5.39,5.41,5.43,5.49,5.56,5.66
2006/8/2,5.54,5.42,5.38,5.4,5.43,5.48,5.55,5.66
2006/8/3,5.57,5.44,5.41,5.42,5.43,5.48,5.54,5.64
2006/8/4,5.51,5.36,5.32,5.33,5.35,5.4,5.46,5.58
2006/8/7,5.51,5.38,5.34,5.35,5.37,5.41,5.47,5.57
2006/8/8,5.52,5.4,5.36,5.37,5.39,5.43,5.48,5.58
2006/8/9,5.49,5.36,5.32,5.34,5.37,5.42,5.48,5.6
2006/8/10,5.5,5.38,5.34,5.36,5.38,5.43,5.49,5.61
2006/8/11,5.53,5.41,5.38,5.39,5.41,5.45,5.51,5.63
2006/8/14,5.55,5.44,5.41,5.42,5.44,5.48,5.54,5.65
2006/8/15,5.52,5.4,5.35,5.36,5.38,5.42,5.48,5.6
2006/8/16,5.48,5.33,5.28,5.29,5.31,5.35,5.41,5.54
2006/8/17,5.48,5.33,5.27,5.28,5.29,5.33,5.39,5.51
2006/8/18,5.48,5.32,5.26,5.26,5.28,5.32,5.38,5.5
2006/8/21,5.48,5.3,5.24,5.25,5.27,5.31,5.36,5.49
2006/8/22,5.47,5.29,5.22,5.22,5.24,5.28,5.34,5.46
2006/8/23,5.49,5.32,5.26,5.27,5.29,5.32,5.38,5.5
2006/8/24,5.46,5.3,5.24,5.24,5.26,5.3,5.35,5.46
2006/8/25,5.45,5.29,5.23,5.23,5.24,5.29,5.33,5.46
2006/8/28,5.46,5.3,5.25,5.25,5.27,5.31,5.36,5.47
2006/8/29,5.46,5.31,5.27,5.27,5.29,5.32,5.37,5.48
2006/8/30,5.42,5.25,5.2,5.2,5.22,5.26,5.31,5.44
2006/8/31,5.4,5.21,5.17,5.17,5.19,5.24,5.3,5.42
2006/9/1,5.38,5.19,5.14,5.15,5.17,5.22,5.28,5.41
2006/9/5,5.39,5.21,5.17,5.17,5.2,5.25,5.31,5.43
2006/9/6,5.41,5.25,5.2,5.21,5.24,5.29,5.35,5.47
2006/9/7,5.4,5.23,5.19,5.2,5.22,5.27,5.33,5.45
2006/9/8,5.39,5.21,5.16,5.16,5.18,5.23,5.29,5.41
2006/9/11,5.42,5.26,5.21,5.21,5.23,5.28,5.34,5.45
2006/9/12,5.43,5.27,5.22,5.22,5.24,5.29,5.34,5.46
2006/9/13,5.41,5.23,5.17,5.17,5.19,5.23,5.29,5.4
2006/9/14,5.41,5.24,5.18,5.18,5.19,5.24,5.29,5.39
2006/9/15,5.42,5.24,5.19,5.19,5.21,5.25,5.3,5.4
2006/9/18,5.47,5.32,5.27,5.28,5.29,5.33,5.38,5.48
2006/9/19,5.42,5.25,5.19,5.19,5.2,5.24,5.3,5.4
2006/9/20,5.4,5.21,5.15,5.15,5.17,5.21,5.27,5.38
2006/9/21,5.4,5.21,5.15,5.15,5.16,5.19,5.24,5.34
2006/9/22,5.3,5.08,5.02,5.02,5.04,5.08,5.14,5.27
2006/9/25,5.29,5.06,4.99,4.98,5,5.04,5.08,5.21
2006/9/26,5.3,5.07,5,4.99,5.01,5.05,5.1,5.23
2006/9/27,5.3,5.07,5.01,5.01,5.03,5.07,5.12,5.24
2006/9/28,5.31,5.1,5.04,5.04,5.06,5.1,5.15,5.28
2006/9/29,5.32,5.11,5.05,5.05,5.07,5.11,5.16,5.3
2006/10/2,5.29,5.07,5.01,5.01,5.04,5.08,5.14,5.28
2006/10/3,5.29,5.08,5.02,5.02,5.04,5.08,5.14,5.28
2006/10/4,5.27,5.04,4.99,4.99,5.01,5.05,5.11,5.25
2006/10/5,5.27,5.04,4.99,5,5.02,5.08,5.15,5.3
2006/10/6,5.33,5.13,5.09,5.1,5.12,5.16,5.22,5.36
2006/10/10,5.37,5.2,5.17,5.17,5.19,5.24,5.29,5.42
2006/10/11,5.36,5.2,5.16,5.16,5.18,5.22,5.28,5.42
2006/10/12,5.39,5.23,5.2,5.2,5.22,5.26,5.31,5.45
2006/10/13,5.41,5.27,5.24,5.24,5.26,5.3,5.36,5.5
2006/10/16,5.41,5.26,5.22,5.22,5.24,5.28,5.33,5.47
2006/10/17,5.37,5.2,5.16,5.16,5.17,5.22,5.27,5.41
2006/10/18,5.4,5.24,5.2,5.2,5.21,5.25,5.31,5.44
2006/10/19,5.41,5.26,5.22,5.22,5.23,5.27,5.32,5.46
2006/10/20,5.41,5.26,5.22,5.22,5.24,5.27,5.33,5.46
2006/10/23,5.44,5.31,5.28,5.27,5.28,5.32,5.37,5.51
2006/10/24,5.44,5.3,5.26,5.26,5.27,5.31,5.36,5.5
2006/10/25,5.43,5.29,5.24,5.24,5.25,5.29,5.34,5.47
2006/10/26,5.38,5.21,5.15,5.15,5.17,5.21,5.26,5.39
2006/10/27,5.36,5.17,5.11,5.11,5.13,5.17,5.22,5.35
2006/10/30,5.34,5.15,5.1,5.1,5.11,5.15,5.21,5.34
2006/10/31,5.32,5.11,5.05,5.05,5.06,5.1,5.16,5.29
2006/11/1,5.27,5.04,4.99,4.99,5,5.04,5.1,5.23
2006/11/2,5.28,5.06,5.01,5.01,5.02,5.06,5.12,5.25
2006/11/3,5.36,5.18,5.14,5.13,5.15,5.18,5.23,5.35
2006/11/6,5.39,5.22,5.18,5.17,5.19,5.22,5.27,5.38
2006/11/7,5.35,5.14,5.09,5.08,5.09,5.12,5.17,5.29
2006/11/8,5.35,5.16,5.1,5.09,5.1,5.14,5.2,5.32
2006/11/9,5.32,5.12,5.06,5.05,5.06,5.1,5.16,5.28
